method,split,risk_budget,seed,episodes,success,shape_error,memory_error,memory_calibration_error,mechanism_macro_f1,tail_risk,damage_rate,force_clip_rate,contact_rate,diagnostic_rate,max_stretch,strain_energy
visible_state_mpc,combined_memory_stress,0.20,0,8,0.87500,0.14219,0.60825,0.22547,0.75000,0.12500,0.12500,0.04375,0.03750,0.00000,2.22906,1.20501
visible_state_mpc,combined_memory_stress,0.20,1,8,0.62500,0.14609,0.53475,0.14744,0.50000,0.37500,0.12500,0.03958,0.03125,0.00000,2.30624,1.13635
visible_state_mpc,combined_memory_stress,0.20,2,8,0.50000,0.14252,0.60384,0.23060,0.37500,0.50000,0.37500,0.04167,0.11667,0.00000,2.25127,1.15506
visible_state_mpc,combined_memory_stress,0.20,3,8,0.62500,0.15021,0.60246,0.24061,0.50000,0.37500,0.12500,0.03750,0.09583,0.00000,2.17524,1.10322
visible_state_mpc,combined_memory_stress,0.20,4,8,0.87500,0.14469,0.57450,0.20571,0.62500,0.12500,0.12500,0.03542,0.09167,0.00000,2.24723,1.15425
visible_state_mpc,combined_memory_stress,0.20,5,8,0.62500,0.14875,0.60617,0.23961,0.62500,0.37500,0.00000,0.03958,0.05625,0.00000,2.21523,1.13702
visible_state_mpc,combined_memory_stress,0.20,6,8,0.37500,0.15254,0.58664,0.21247,0.37500,0.62500,0.25000,0.03542,0.09792,0.00000,2.32032,1.07896
visible_state_mpc,combined_memory_stress,0.20,7,8,0.50000,0.14833,0.56035,0.17061,0.50000,0.50000,0.25000,0.03542,0.24167,0.00000,2.19803,1.14801
visible_state_mpc,combined_memory_stress,0.30,0,8,0.87500,0.14219,0.60825,0.22547,0.75000,0.12500,0.12500,0.04375,0.03750,0.00000,2.22906,1.20501
visible_state_mpc,combined_memory_stress,0.30,1,8,0.62500,0.14609,0.53475,0.14744,0.50000,0.37500,0.12500,0.03958,0.03125,0.00000,2.30624,1.13635
visible_state_mpc,combined_memory_stress,0.30,2,8,0.50000,0.14252,0.60384,0.23060,0.37500,0.50000,0.37500,0.04167,0.11667,0.00000,2.25127,1.15506
visible_state_mpc,combined_memory_stress,0.30,3,8,0.62500,0.15021,0.60246,0.24061,0.50000,0.37500,0.12500,0.03750,0.09583,0.00000,2.17524,1.10322
visible_state_mpc,combined_memory_stress,0.30,4,8,0.87500,0.14469,0.57450,0.20571,0.62500,0.12500,0.12500,0.03542,0.09167,0.00000,2.24723,1.15425
visible_state_mpc,combined_memory_stress,0.30,5,8,0.62500,0.14875,0.60617,0.23961,0.62500,0.37500,0.00000,0.03958,0.05625,0.00000,2.21523,1.13702
visible_state_mpc,combined_memory_stress,0.30,6,8,0.37500,0.15254,0.58664,0.21247,0.37500,0.62500,0.25000,0.03542,0.09792,0.00000,2.32032,1.07896
visible_state_mpc,combined_memory_stress,0.30,7,8,0.50000,0.14833,0.56035,0.17061,0.50000,0.50000,0.25000,0.03542,0.24167,0.00000,2.19803,1.14801
visible_state_mpc,combined_memory_stress,0.40,0,8,0.87500,0.14219,0.60825,0.22547,0.75000,0.12500,0.12500,0.04375,0.03750,0.00000,2.22906,1.20501
visible_state_mpc,combined_memory_stress,0.40,1,8,0.62500,0.14609,0.53475,0.14744,0.50000,0.37500,0.12500,0.03958,0.03125,0.00000,2.30624,1.13635
visible_state_mpc,combined_memory_stress,0.40,2,8,0.50000,0.14252,0.60384,0.23060,0.37500,0.50000,0.37500,0.04167,0.11667,0.00000,2.25127,1.15506
visible_state_mpc,combined_memory_stress,0.40,3,8,0.62500,0.15021,0.60246,0.24061,0.50000,0.37500,0.12500,0.03750,0.09583,0.00000,2.17524,1.10322
visible_state_mpc,combined_memory_stress,0.40,4,8,0.87500,0.14469,0.57450,0.20571,0.62500,0.12500,0.12500,0.03542,0.09167,0.00000,2.24723,1.15425
visible_state_mpc,combined_memory_stress,0.40,5,8,0.62500,0.14875,0.60617,0.23961,0.62500,0.37500,0.00000,0.03958,0.05625,0.00000,2.21523,1.13702
visible_state_mpc,combined_memory_stress,0.40,6,8,0.37500,0.15254,0.58664,0.21247,0.37500,0.62500,0.25000,0.03542,0.09792,0.00000,2.32032,1.07896
visible_state_mpc,combined_memory_stress,0.40,7,8,0.50000,0.14833,0.56035,0.17061,0.50000,0.50000,0.25000,0.03542,0.24167,0.00000,2.19803,1.14801
visible_state_mpc,hidden_strain_memory,0.10,0,8,0.62500,0.14187,0.49303,0.13771,0.62500,0.37500,0.25000,0.01042,0.01667,0.00000,2.38390,1.19794
visible_state_mpc,hidden_strain_memory,0.10,1,8,0.62500,0.13773,0.46114,0.09500,0.62500,0.37500,0.25000,0.01042,0.00000,0.00000,2.41340,1.20028
visible_state_mpc,hidden_strain_memory,0.10,2,8,0.50000,0.14663,0.49762,0.13840,0.62500,0.50000,0.25000,0.01250,0.00417,0.00000,2.43707,1.18655
visible_state_mpc,hidden_strain_memory,0.10,3,8,0.50000,0.14536,0.44844,0.08925,0.62500,0.50000,0.25000,0.01042,0.00833,0.00000,2.36831,1.19429
visible_state_mpc,hidden_strain_memory,0.10,4,8,0.50000,0.13986,0.46972,0.10928,0.62500,0.50000,0.25000,0.01250,0.01250,0.00000,2.42605,1.21307
visible_state_mpc,hidden_strain_memory,0.10,5,8,0.50000,0.14200,0.51436,0.15868,0.50000,0.50000,0.37500,0.01250,0.14583,0.00000,2.37830,1.21865
visible_state_mpc,hidden_strain_memory,0.10,6,8,0.50000,0.14767,0.45884,0.09539,0.62500,0.50000,0.25000,0.01250,0.02708,0.00000,2.39707,1.16515
visible_state_mpc,hidden_strain_memory,0.10,7,8,0.62500,0.14355,0.44901,0.09114,0.62500,0.37500,0.25000,0.01250,0.01667,0.00000,2.50041,1.21975
visible_state_mpc,hidden_strain_memory,0.20,0,8,0.62500,0.14187,0.49303,0.13771,0.62500,0.37500,0.25000,0.01042,0.01667,0.00000,2.38390,1.19794
visible_state_mpc,hidden_strain_memory,0.20,1,8,0.62500,0.13773,0.46114,0.09500,0.62500,0.37500,0.25000,0.01042,0.00000,0.00000,2.41340,1.20028
visible_state_mpc,hidden_strain_memory,0.20,2,8,0.50000,0.14663,0.49762,0.13840,0.62500,0.50000,0.25000,0.01250,0.00417,0.00000,2.43707,1.18655
visible_state_mpc,hidden_strain_memory,0.20,3,8,0.50000,0.14536,0.44844,0.08925,0.62500,0.50000,0.25000,0.01042,0.00833,0.00000,2.36831,1.19429
visible_state_mpc,hidden_strain_memory,0.20,4,8,0.50000,0.13986,0.46972,0.10928,0.62500,0.50000,0.25000,0.01250,0.01250,0.00000,2.42605,1.21307
visible_state_mpc,hidden_strain_memory,0.20,5,8,0.50000,0.14200,0.51436,0.15868,0.50000,0.50000,0.37500,0.01250,0.14583,0.00000,2.37830,1.21865
visible_state_mpc,hidden_strain_memory,0.20,6,8,0.50000,0.14767,0.45884,0.09539,0.62500,0.50000,0.25000,0.01250,0.02708,0.00000,2.39707,1.16515
visible_state_mpc,hidden_strain_memory,0.20,7,8,0.62500,0.14355,0.44901,0.09114,0.62500,0.37500,0.25000,0.01250,0.01667,0.00000,2.50041,1.21975
visible_state_mpc,hidden_strain_memory,0.30,0,8,0.62500,0.14187,0.49303,0.13771,0.62500,0.37500,0.25000,0.01042,0.01667,0.00000,2.38390,1.19794
visible_state_mpc,hidden_strain_memory,0.30,1,8,0.62500,0.13773,0.46114,0.09500,0.62500,0.37500,0.25000,0.01042,0.00000,0.00000,2.41340,1.20028
visible_state_mpc,hidden_strain_memory,0.30,2,8,0.50000,0.14663,0.49762,0.13840,0.62500,0.50000,0.25000,0.01250,0.00417,0.00000,2.43707,1.18655
visible_state_mpc,hidden_strain_memory,0.30,3,8,0.50000,0.14536,0.44844,0.08925,0.62500,0.50000,0.25000,0.01042,0.00833,0.00000,2.36831,1.19429
visible_state_mpc,hidden_strain_memory,0.30,4,8,0.50000,0.13986,0.46972,0.10928,0.62500,0.50000,0.25000,0.01250,0.01250,0.00000,2.42605,1.21307
visible_state_mpc,hidden_strain_memory,0.30,5,8,0.50000,0.14200,0.51436,0.15868,0.50000,0.50000,0.37500,0.01250,0.14583,0.00000,2.37830,1.21865
visible_state_mpc,hidden_strain_memory,0.30,6,8,0.50000,0.14767,0.45884,0.09539,0.62500,0.50000,0.25000,0.01250,0.02708,0.00000,2.39707,1.16515
visible_state_mpc,hidden_strain_memory,0.30,7,8,0.62500,0.14355,0.44901,0.09114,0.62500,0.37500,0.25000,0.01250,0.01667,0.00000,2.50041,1.21975
visible_state_mpc,hidden_strain_memory,0.40,0,8,0.62500,0.14187,0.49303,0.13771,0.62500,0.37500,0.25000,0.01042,0.01667,0.00000,2.38390,1.19794
visible_state_mpc,hidden_strain_memory,0.40,1,8,0.62500,0.13773,0.46114,0.09500,0.62500,0.37500,0.25000,0.01042,0.00000,0.00000,2.41340,1.20028
visible_state_mpc,hidden_strain_memory,0.40,2,8,0.50000,0.14663,0.49762,0.13840,0.62500,0.50000,0.25000,0.01250,0.00417,0.00000,2.43707,1.18655
visible_state_mpc,hidden_strain_memory,0.40,3,8,0.50000,0.14536,0.44844,0.08925,0.62500,0.50000,0.25000,0.01042,0.00833,0.00000,2.36831,1.19429
visible_state_mpc,hidden_strain_memory,0.40,4,8,0.50000,0.13986,0.46972,0.10928,0.62500,0.50000,0.25000,0.01250,0.01250,0.00000,2.42605,1.21307
visible_state_mpc,hidden_strain_memory,0.40,5,8,0.50000,0.14200,0.51436,0.15868,0.50000,0.50000,0.37500,0.01250,0.14583,0.00000,2.37830,1.21865
visible_state_mpc,hidden_strain_memory,0.40,6,8,0.50000,0.14767,0.45884,0.09539,0.62500,0.50000,0.25000,0.01250,0.02708,0.00000,2.39707,1.16515
visible_state_mpc,hidden_strain_memory,0.40,7,8,0.62500,0.14355,0.44901,0.09114,0.62500,0.37500,0.25000,0.01250,0.01667,0.00000,2.50041,1.21975
visible_state_mpc,occluded_contact_memory,0.10,0,8,0.50000,0.14507,0.37174,0.00674,0.50000,0.50000,0.25000,0.01459,0.10625,0.00000,2.27377,1.17995
visible_state_mpc,occluded_contact_memory,0.10,1,8,0.37500,0.14166,0.39975,0.03329,0.37500,0.62500,0.37500,0.01667,0.08333,0.00000,2.52148,1.22378
visible_state_mpc,occluded_contact_memory,0.10,2,8,0.50000,0.13984,0.36622,0.00276,0.50000,0.50000,0.25000,0.01459,0.06458,0.00000,2.35014,1.12099
visible_state_mpc,occluded_contact_memory,0.10,3,8,0.62500,0.13881,0.38715,0.02396,0.50000,0.37500,0.25000,0.01667,0.00625,0.00000,2.48609,1.19504
visible_state_mpc,occluded_contact_memory,0.10,4,8,0.75000,0.13724,0.41709,0.05365,0.50000,0.25000,0.25000,0.02083,0.03333,0.00000,2.39685,1.27575
visible_state_mpc,occluded_contact_memory,0.10,5,8,0.50000,0.14034,0.38668,0.01612,0.50000,0.50000,0.25000,0.01667,0.01250,0.00000,2.51487,1.21601
visible_state_mpc,occluded_contact_memory,0.10,6,8,0.50000,0.14015,0.42074,0.06207,0.50000,0.50000,0.25000,0.02083,0.02500,0.00000,2.44637,1.20698
visible_state_mpc,occluded_contact_memory,0.10,7,8,0.25000,0.14150,0.36828,0.00515,0.50000,0.75000,0.50000,0.01667,0.12708,0.00000,2.51944,1.23850
visible_state_mpc,occluded_contact_memory,0.20,0,8,0.50000,0.14507,0.37174,0.00674,0.50000,0.50000,0.25000,0.01459,0.10625,0.00000,2.27377,1.17995
visible_state_mpc,occluded_contact_memory,0.20,1,8,0.37500,0.14166,0.39975,0.03329,0.37500,0.62500,0.37500,0.01667,0.08333,0.00000,2.52148,1.22378
visible_state_mpc,occluded_contact_memory,0.20,2,8,0.50000,0.13984,0.36622,0.00276,0.50000,0.50000,0.25000,0.01459,0.06458,0.00000,2.35014,1.12099
visible_state_mpc,occluded_contact_memory,0.20,3,8,0.62500,0.13881,0.38715,0.02396,0.50000,0.37500,0.25000,0.01667,0.00625,0.00000,2.48609,1.19504
visible_state_mpc,occluded_contact_memory,0.20,4,8,0.75000,0.13724,0.41709,0.05365,0.50000,0.25000,0.25000,0.02083,0.03333,0.00000,2.39685,1.27575
visible_state_mpc,occluded_contact_memory,0.20,5,8,0.50000,0.14034,0.38668,0.01612,0.50000,0.50000,0.25000,0.01667,0.01250,0.00000,2.51487,1.21601
visible_state_mpc,occluded_contact_memory,0.20,6,8,0.50000,0.14015,0.42074,0.06207,0.50000,0.50000,0.25000,0.02083,0.02500,0.00000,2.44637,1.20698
visible_state_mpc,occluded_contact_memory,0.20,7,8,0.25000,0.14150,0.36828,0.00515,0.50000,0.75000,0.50000,0.01667,0.12708,0.00000,2.51944,1.23850
visible_state_mpc,occluded_contact_memory,0.30,0,8,0.50000,0.14507,0.37174,0.00674,0.50000,0.50000,0.25000,0.01459,0.10625,0.00000,2.27377,1.17995
visible_state_mpc,occluded_contact_memory,0.30,1,8,0.37500,0.14166,0.39975,0.03329,0.37500,0.62500,0.37500,0.01667,0.08333,0.00000,2.52148,1.22378
visible_state_mpc,occluded_contact_memory,0.30,2,8,0.50000,0.13984,0.36622,0.00276,0.50000,0.50000,0.25000,0.01459,0.06458,0.00000,2.35014,1.12099
visible_state_mpc,occluded_contact_memory,0.30,3,8,0.62500,0.13881,0.38715,0.02396,0.50000,0.37500,0.25000,0.01667,0.00625,0.00000,2.48609,1.19504
visible_state_mpc,occluded_contact_memory,0.30,4,8,0.75000,0.13724,0.41709,0.05365,0.50000,0.25000,0.25000,0.02083,0.03333,0.00000,2.39685,1.27575
visible_state_mpc,occluded_contact_memory,0.30,5,8,0.50000,0.14034,0.38668,0.01612,0.50000,0.50000,0.25000,0.01667,0.01250,0.00000,2.51487,1.21601
visible_state_mpc,occluded_contact_memory,0.30,6,8,0.50000,0.14015,0.42074,0.06207,0.50000,0.50000,0.25000,0.02083,0.02500,0.00000,2.44637,1.20698
visible_state_mpc,occluded_contact_memory,0.30,7,8,0.25000,0.14150,0.36828,0.00515,0.50000,0.75000,0.50000,0.01667,0.12708,0.00000,2.51944,1.23850
visible_state_mpc,occluded_contact_memory,0.40,0,8,0.50000,0.14507,0.37174,0.00674,0.50000,0.50000,0.25000,0.01459,0.10625,0.00000,2.27377,1.17995
visible_state_mpc,occluded_contact_memory,0.40,1,8,0.37500,0.14166,0.39975,0.03329,0.37500,0.62500,0.37500,0.01667,0.08333,0.00000,2.52148,1.22378
visible_state_mpc,occluded_contact_memory,0.40,2,8,0.50000,0.13984,0.36622,0.00276,0.50000,0.50000,0.25000,0.01459,0.06458,0.00000,2.35014,1.12099
visible_state_mpc,occluded_contact_memory,0.40,3,8,0.62500,0.13881,0.38715,0.02396,0.50000,0.37500,0.25000,0.01667,0.00625,0.00000,2.48609,1.19504
visible_state_mpc,occluded_contact_memory,0.40,4,8,0.75000,0.13724,0.41709,0.05365,0.50000,0.25000,0.25000,0.02083,0.03333,0.00000,2.39685,1.27575
visible_state_mpc,occluded_contact_memory,0.40,5,8,0.50000,0.14034,0.38668,0.01612,0.50000,0.50000,0.25000,0.01667,0.01250,0.00000,2.51487,1.21601
visible_state_mpc,occluded_contact_memory,0.40,6,8,0.50000,0.14015,0.42074,0.06207,0.50000,0.50000,0.25000,0.02083,0.02500,0.00000,2.44637,1.20698
visible_state_mpc,occluded_contact_memory,0.40,7,8,0.25000,0.14150,0.36828,0.00515,0.50000,0.75000,0.50000,0.01667,0.12708,0.00000,2.51944,1.23850
